knr,aar,antal_skole_lukning,valgstedid,kommunenavn,aarknr,aarvalgid,borgmesterparti,bm_andel_forrige_valg,bm_andel_dette_valg,d_borgmesterparti,udvalgsformand,uf_andel_forrige_valg,uf_andel_dette_valg,d_udvalgsformand,delt_inst_ansvar,delt_pol_ansvar,d_nettodriftsudgifter,ny_borgmester,sammenlagt_kommune,valgvind_bm,est_ft_bm,valg_uf,est_ft_uf,skolelukning_antal,skolelukning,koalition,afstand_valg,aftale_borgmester,aftale_udvalgsformand,besluttet_aar,kl_sidste_skole,friskole,koalition_kat,friskole_kat,kl_sidste_skole_kat
813,2013,3,813008,Frederikshavn,2013813,2013813008,V,0.232685811,0.248750694,0.016064883,F,0.205869932,0.047196002,-0.15867393,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,2,1,0.935483871,726,1,1,2011,0,0,4,1,1
813,2013,3,813009,Frederikshavn,2013813,2013813009,V,0.269092914,0.265825855,-0.003267059,F,0.167355942,0.042929905,-0.124426036,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,1,1,0.935483871,726,1,1,2011,0,0,4,1,1
813,2013,3,813010,Frederikshavn,2013813,2013813010,V,0.373307544,0.429848079,0.056540535,F,0.15377176,0.045576408,-0.108195353,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813011,Frederikshavn,2013813,2013813011,V,0.511009174,0.427843803,-0.083165371,F,0.11559633,0.033106961,-0.082489369,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813012,Frederikshavn,2013813,2013813012,V,0.3441247,0.355130058,0.011005358,F,0.201838529,0.041365607,-0.160472922,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813013,Frederikshavn,2013813,2013813013,V,0.549242424,0.488448845,-0.060793579,F,0.132575758,0.02640264,-0.106173117,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813014,Frederikshavn,2013813,2013813014,V,0.515822785,0.451564829,-0.064257956,F,0.09335443,0.023845007,-0.069509423,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813015,Frederikshavn,2013813,2013813015,V,0.506849315,0.504873294,-0.001976021,F,0.123287671,0.019493177,-0.103794494,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813016,Frederikshavn,2013813,2013813016,V,0.484210526,0.415282392,-0.068928134,F,0.21754386,0.046511628,-0.171032232,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813017,Frederikshavn,2013813,2013813017,V,0.403846154,0.341201717,-0.062644437,F,0.139423077,0.030042918,-0.109380158,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813018,Frederikshavn,2013813,2013813018,V,0.358823529,0.418994413,0.060170884,F,0.258823529,0.033519553,-0.225303976,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813019,Frederikshavn,2013813,2013813019,V,0.605022831,0.525562372,-0.079460459,F,0.162100457,0.036809816,-0.125290641,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813020,Frederikshavn,2013813,2013813020,V,0.465686275,0.425427873,-0.040258402,F,0.18627451,0.036674817,-0.149599693,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813021,Frederikshavn,2013813,2013813021,V,0.490790899,0.487042002,-0.003748897,F,0.08992416,0.020554066,-0.069370094,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2013,3,813022,Frederikshavn,2013813,2013813022,V,0.43030303,0.419947507,-0.010355524,F,0.254545455,0.031496063,-0.223049392,1,1,5667,1,1,0.023529944,0.273792208,-0.089704182,0.040746269,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813001,Frederikshavn,2017813,2017813001,A,0.5189523,0.562611012,0.043658713,F,179,0.029085258,-0.009032289,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813002,Frederikshavn,2017813,2017813002,A,0.290322581,0.295652174,0.005329593,F,2,0.043478261,0.021972885,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813003,Frederikshavn,2017813,2017813003,A,0.252971138,0.38061674,0.127645603,F,17,0.022907489,0.00847625,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813004,Frederikshavn,2017813,2017813004,A,0.350174216,0.454873646,0.10469943,F,26,0.027075812,-0.018220355,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813005,Frederikshavn,2017813,2017813005,A,0.40376569,0.650398406,0.246632716,F,23,0.024900398,8.41821e-4,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,1,1,0.709677419,1140,1,1,2014,1,0,2,1,2
813,2017,2,813006,Frederikshavn,2017813,2017813006,A,0.317962836,0.545702592,0.227739757,F,26,0.032742156,0.014848143,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813007,Frederikshavn,2017813,2017813007,A,0.461739889,0.711644592,0.249904702,F,155,0.035320088,-0.00977738,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813008,Frederikshavn,2017813,2017813008,A,0.439200444,0.666292345,0.227091901,F,255,0.051282051,0.004086049,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813009,Frederikshavn,2017813,2017813009,A,0.437302935,0.677974087,0.240671152,F,177,0.040282686,-0.00264722,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813010,Frederikshavn,2017813,2017813010,A,0.343163539,0.611209964,0.268046426,F,51,0.040035587,-0.00554082,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813011,Frederikshavn,2017813,2017813011,A,0.308998302,0.546952224,0.237953922,F,39,0.037891269,0.004784308,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813012,Frederikshavn,2017813,2017813012,A,0.421062139,0.602150538,0.181088399,F,229,0.042834479,0.001468872,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813013,Frederikshavn,2017813,2017813013,A,0.287128713,0.364285714,0.077157001,F,8,0.025,-0.00140264,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813014,Frederikshavn,2017813,2017813014,A,0.350223547,0.532883642,0.182660096,F,16,0.037099494,0.013254487,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813015,Frederikshavn,2017813,2017813015,A,0.331384016,0.445544554,0.114160539,F,10,0.02970297,0.010209793,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813016,Frederikshavn,2017813,2017813016,A,0.348837209,0.486988848,0.138151638,F,14,0.014869888,-0.031641739,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813017,Frederikshavn,2017813,2017813017,A,0.381974249,0.566820276,0.184846028,F,14,0.036866359,0.006823441,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813018,Frederikshavn,2017813,2017813018,A,0.335195531,0.439093484,0.103897954,F,12,0.04815864,0.014639087,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813019,Frederikshavn,2017813,2017813019,A,0.247443763,0.261958998,0.014515235,F,18,0.038724374,0.001914558,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813020,Frederikshavn,2017813,2017813020,A,0.361858191,0.576819407,0.214961216,F,15,0.018867925,-0.017806892,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
813,2017,2,813021,Frederikshavn,2017813,2017813021,A,0.329758713,0.512548263,0.182789549,F,23,0.012548263,-0.008005804,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,1,1,0.709677419,1140,1,1,2014,1,1,2,2,2
813,2017,2,813022,Frederikshavn,2017813,2017813022,A,0.3832021,0.416666667,0.033464567,F,12,0.017676768,-0.013819295,1,1,-1371,1,1,0.074743977,0.36362069,-0.013435344,0.027310924,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820001,Vesthimmerlands,2013820,2013820001,C,0.223380154,0.226739339,0.003359185,C,0.223380154,0.226739339,0.003359185,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820002,Vesthimmerlands,2013820,2013820002,C,0.414035088,0.438866765,0.024831677,C,0.414035088,0.438866765,0.024831677,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820003,Vesthimmerlands,2013820,2013820003,C,0.300884956,0.260245902,-0.040639054,C,0.300884956,0.260245902,-0.040639054,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820004,Vesthimmerlands,2013820,2013820004,C,0.183374083,0.226751457,0.043377374,C,0.183374083,0.226751457,0.043377374,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,1,1,0.925925926,1090,1,1,2010,1,0,4,1,2
820,2013,3,820005,Vesthimmerlands,2013820,2013820005,C,0.317741935,0.346306823,0.028564888,C,0.317741935,0.346306823,0.028564888,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,1,1,0.925925926,1090,1,1,2010,0,0,4,1,1
820,2013,3,820006,Vesthimmerlands,2013820,2013820006,C,0.267605634,0.346330212,0.078724578,C,0.267605634,0.346330212,0.078724578,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820007,Vesthimmerlands,2013820,2013820007,C,0.150066401,0.195941103,0.045874702,C,0.150066401,0.195941103,0.045874702,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820008,Vesthimmerlands,2013820,2013820008,C,0.151408451,0.195961946,0.044553495,C,0.151408451,0.195961946,0.044553495,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820009,Vesthimmerlands,2013820,2013820009,C,0.289215686,0.326086957,0.03687127,C,0.289215686,0.326086957,0.03687127,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820010,Vesthimmerlands,2013820,2013820010,C,0.062355658,0.08479429,0.022438631,C,0.062355658,0.08479429,0.022438631,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820011,Vesthimmerlands,2013820,2013820011,C,0.044280443,0.084805912,0.040525469,C,0.044280443,0.084805912,0.040525469,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820012,Vesthimmerlands,2013820,2013820012,C,0.13610586,0.166882844,0.030776984,C,0.13610586,0.166882844,0.030776984,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820013,Vesthimmerlands,2013820,2013820013,C,0.158333333,0.166865071,0.008531738,C,0.158333333,0.166865071,0.008531738,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820015,Vesthimmerlands,2013820,2013820015,C,0.080645161,0.153707052,0.073061891,C,0.080645161,0.153707052,0.073061891,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820016,Vesthimmerlands,2013820,2013820016,C,0.105555556,0.139130435,0.033574879,C,0.105555556,0.139130435,0.033574879,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820017,Vesthimmerlands,2013820,2013820017,C,0.591145292,0.553737449,-0.037407843,C,0.591145292,0.553737449,-0.037407843,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820018,Vesthimmerlands,2013820,2013820018,C,0.472049689,0.383076923,-0.088972766,C,0.472049689,0.383076923,-0.088972766,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820019,Vesthimmerlands,2013820,2013820019,C,0.553314121,0.438868703,-0.114445418,C,0.553314121,0.438868703,-0.114445418,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,1,1,0.925925926,1090,1,1,2010,1,1,4,2,2
820,2013,3,820020,Vesthimmerlands,2013820,2013820020,C,0.608009709,0.558712121,-0.049297588,C,0.608009709,0.558712121,-0.049297588,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2013,3,820023,Vesthimmerlands,2013820,2013820023,C,0.392354125,0.416058394,0.023704269,C,0.392354125,0.416058394,0.023704269,0,1,4471,1,1,-0.120615875,0.052325301,-0.120615875,0.052325301,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820001,Vesthimmerlands,2017820,2017820001,C,0.226741468,0.223135175,-0.003606293,C,485,0.223135175,-0.003606293,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,1,1,0.62962963,733,1,1,2015,0,1,2,2,1
820,2017,3,820002,Vesthimmerlands,2017820,2017820002,C,0.438866977,0.250337245,-0.188529732,C,1224,0.250337245,-0.188529732,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,1,1,0.62962963,733,1,1,2015,1,1,2,2,2
820,2017,3,820003,Vesthimmerlands,2017820,2017820003,C,0.260245902,0.292328358,0.032082456,C,127,0.292328358,0.032082456,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,1,1,0.62962963,733,1,1,2015,1,1,2,2,2
820,2017,3,820005,Vesthimmerlands,2017820,2017820005,C,0.346315789,0.247936377,-0.098379412,C,329,0.247936377,-0.098379412,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820007,Vesthimmerlands,2017820,2017820007,C,0.195945946,0.2320993,0.036153354,C,203,0.2320993,0.036153354,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820009,Vesthimmerlands,2017820,2017820009,C,0.326086957,0.34661886,0.020531903,C,210,0.34661886,0.020531903,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820010,Vesthimmerlands,2017820,2017820010,C,0.084795322,0.14704264,0.062247318,C,261,0.14704264,0.062247318,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820012,Vesthimmerlands,2017820,2017820012,C,0.16687737,0.238353781,0.071476411,C,132,0.238353781,0.071476411,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820015,Vesthimmerlands,2017820,2017820015,C,0.153707052,0.378716436,0.225009384,C,170,0.378716436,0.225009384,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820016,Vesthimmerlands,2017820,2017820016,C,0.139130435,0.378716436,0.239586002,C,80,0.378716436,0.239586002,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820017,Vesthimmerlands,2017820,2017820017,C,0.553737449,0.378716436,-0.175021012,C,2978,0.378716436,-0.175021012,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820018,Vesthimmerlands,2017820,2017820018,C,0.383076923,0.378716436,-0.004360487,C,249,0.378716436,-0.004360487,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820020,Vesthimmerlands,2017820,2017820020,C,0.558712121,0.378716436,-0.179995685,C,590,0.378716436,-0.179995685,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
820,2017,3,820023,Vesthimmerlands,2017820,2017820023,C,0.416058394,0.378716436,-0.037341958,C,228,0.378716436,-0.037341958,0,1,-1525,0,1,-0.007885301,0.04444,-0.007885301,0.04444,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840001,Rebild,2013840,2013840001,V,0.418303675,0.355316558,-0.062987116,V,0.418303675,0.355316558,-0.062987116,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840002,Rebild,2013840,2013840002,V,0.313566206,0.263098802,-0.050467404,V,0.313566206,0.263098802,-0.050467404,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840003,Rebild,2013840,2013840003,V,0.191489362,0.162585034,-0.028904328,V,0.191489362,0.162585034,-0.028904328,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,1,1,0.56,663,1,1,2012,0,1,1,2,1
840,2013,1,840004,Rebild,2013840,2013840004,V,0.326585695,0.371268657,0.044682962,V,0.326585695,0.371268657,0.044682962,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840005,Rebild,2013840,2013840005,V,0.316993464,0.14960182,-0.167391644,V,0.316993464,0.14960182,-0.167391644,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840006,Rebild,2013840,2013840006,V,0.341906203,0.317757009,-0.024149193,V,0.341906203,0.317757009,-0.024149193,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840007,Rebild,2013840,2013840007,V,0.31043956,0.290798611,-0.019640949,V,0.31043956,0.290798611,-0.019640949,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840008,Rebild,2013840,2013840008,V,0.18700114,0.162076271,-0.024924869,V,0.18700114,0.162076271,-0.024924869,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840009,Rebild,2013840,2013840009,V,0.388278388,0.265734266,-0.122544123,V,0.388278388,0.265734266,-0.122544123,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840010,Rebild,2013840,2013840010,V,0.274412855,0.199143469,-0.075269386,V,0.274412855,0.199143469,-0.075269386,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
840,2013,1,840011,Rebild,2013840,2013840011,V,0.320843091,0.366359447,0.045516356,V,0.320843091,0.366359447,0.045516356,0,1,3924,0,1,0.025423483,0.304580087,0.025423483,0.304580087,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846001,Mariagerfjord,2013846,2013846001,A,0.22807017500000001,0.338285609,0.110215433,V,0.463157895,0.423974355,-0.03918354,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846002,Mariagerfjord,2013846,2013846002,A,0.537267081,0.499630451,-0.03763663,V,0.190993789,0.254988914,0.063995125,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846003,Mariagerfjord,2013846,2013846003,A,0.334890238,0.318122555,-0.016767683,V,0.279775806,0.372446762,0.092670957,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846004,Mariagerfjord,2013846,2013846004,A,0.64742268,0.469737595,-0.177685085,V,0.21443299,0.348701943,0.134268953,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846005,Mariagerfjord,2013846,2013846005,A,0.449275362,0.46974733,0.020471968,V,0.273550725,0.348705875,0.07515515,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846006,Mariagerfjord,2013846,2013846006,A,0.304849885,0.269728835,-0.03512105,V,0.526558891,0.511878682,-0.01468021,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,1,1,0.724137931,1069,1,1,2010,1,1,2,2,2
846,2013,6,846007,Mariagerfjord,2013846,2013846007,A,0.44812362,0.345630983,-0.102492637,V,0.309050773,0.419416882,0.110366109,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846008,Mariagerfjord,2013846,2013846008,A,0.402887139,0.345628658,-0.057258482,V,0.408136483,0.419400603,0.01126412,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846009,Mariagerfjord,2013846,2013846009,A,0.300309598,0.269730255,-0.030579343,V,0.544891641,0.511888216,-0.033003424,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,1,1,0.724137931,1069,1,1,2010,1,0,2,1,2
846,2013,6,846010,Mariagerfjord,2013846,2013846010,A,0.465116279,0.269741812,-0.195374467,V,0.297674419,0.511887304,0.214212885,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846011,Mariagerfjord,2013846,2013846011,A,0.425490827,0.396192395,-0.029298432,V,0.341486965,0.431813443,0.090326478,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846012,Mariagerfjord,2013846,2013846012,A,0.478589421,0.396195466,-0.082393954,V,0.292191436,0.431803167,0.139611731,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846013,Mariagerfjord,2013846,2013846013,A,0.53314121,0.387481371,-0.145659839,V,0.351585014,0.374068554,0.02248354,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846014,Mariagerfjord,2013846,2013846014,A,0.418879056,0.387481371,-0.031397685,V,0.451327434,0.374068554,-0.077258879,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846015,Mariagerfjord,2013846,2013846015,A,0.533864542,0.396200495,-0.137664047,V,0.270916335,0.431801232,0.160884898,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846016,Mariagerfjord,2013846,2013846016,A,0.431654676,0.330832477,-0.100822199,V,0.35971223,0.436793422,0.077081192,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846018,Mariagerfjord,2013846,2013846018,A,0.376963351,0.330840211,-0.04612314,V,0.422774869,0.436824953,0.014050084,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846019,Mariagerfjord,2013846,2013846019,A,0.394871795,0.330847115,-0.06402468,V,0.324786325,0.436819267,0.112032942,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
846,2013,6,846020,Mariagerfjord,2013846,2013846020,A,0.403636364,0.338291027,-0.065345336,V,0.388181818,0.423978311,0.035796493,1,1,4247,0,1,-0.020231815,0.262575342,0.019648844,0.28808658,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
